ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Regiao,ID_Produto,Categoria,Nome_Produto,Valor_Venda,Quantidade
CA-2017-117457,2017-12-08,KH-16510,Consumer,United States,West,FUR-BO-10001972,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13
CA-2017-117457,2017-12-08,KH-16510,Consumer,United States,West,FUR-CH-10003956,Furniture,Novimex High-Tech Fabric Mesh Task Chair,113.568,2
CA-2017-142636,2017-11-03,KC-16675,Corporate,United States,West,OFF-PA-10000157,Office Supplies,Xerox 191,139.86,7
CA-2017-142636,2017-11-03,KC-16675,Corporate,United States,West,FUR-CH-10001891,Furniture,Global Deluxe Office Fabric Chairs,307.136,4
CA-2017-122105,2017-06-24,CJ-12010,Consumer,United States,West,OFF-AR-10004344,Office Supplies,Bulldog Vacuum Base Pencil Sharpener,95.92,8
CA-2016-148796,2016-04-14,PB-19150,Consumer,United States,West,FUR-CH-10004886,Furniture,Bevis Steel Folding Chairs,383.8,5
CA-2017-154816,2017-11-06,VB-21745,Corporate,United States,South,OFF-PA-10003845,Office Supplies,Xerox 1987,5.78,1
CA-2017-110478,2017-03-04,SP-20860,Corporate,United States,West,OFF-AR-10001573,Office Supplies,American Pencil,9.32,4
CA-2017-110478,2017-03-04,SP-20860,Corporate,United States,West,OFF-EN-10000483,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1
CA-2014-142048,2014-06-22,JE-15745,Consumer,United States,West,TEC-AC-10004114,Technology,KeyTronic 6101 Series - Keyboard - Black,196.752,6
CA-2017-125388,2017-10-19,MP-17965,Corporate,United States,East,FUR-FU-10004712,Furniture,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4
CA-2017-125388,2017-10-19,MP-17965,Corporate,United States,East,OFF-ST-10000918,Office Supplies,Crate-A-Files,32.7,3
CA-2017-155705,2017-08-21,NF-18385,Consumer,United States,South,FUR-CH-10000015,Furniture,Hon Multipurpose Stacking Arm Chairs,866.4,4
CA-2017-149160,2017-11-23,JM-15265,Corporate,United States,Central,FUR-FU-10003347,Furniture,Coloredge Poster Frame,28.4,2
CA-2017-149160,2017-11-23,JM-15265,Corporate,United States,Central,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,287.92,8
CA-2014-101476,2014-09-12,SD-20485,Home Office,United States,East,TEC-MA-10000029,Technology,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1
CA-2017-152275,2017-10-01,KH-16630,Corporate,United States,Central,OFF-AR-10000369,Office Supplies,Design Ebony Sketching Pencil,6.672,6
US-2016-123750,2016-04-15,RB-19795,Home Office,United States,South,OFF-BI-10004584,Office Supplies,GBC ProClick 150 Presentation Binding System,189.588,2
US-2016-123750,2016-04-15,RB-19795,Home Office,United States,South,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7
US-2016-123750,2016-04-15,RB-19795,Home Office,United States,South,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5
US-2016-123750,2016-04-15,RB-19795,Home Office,United States,South,OFF-ST-10000617,Office Supplies,Woodgrain Magazine Files by Perma,4.768,2
CA-2016-127369,2016-06-06,DB-13060,Consumer,United States,East,OFF-ST-10003306,Office Supplies,Letter Size Cart,714.3,5
US-2014-150574,2014-12-19,MK-18160,Consumer,United States,South,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,4.812,2
US-2014-150574,2014-12-19,MK-18160,Consumer,United States,South,TEC-AC-10002600,Technology,Belkin QODE FastFit Bluetooth Keyboard,247.8,5
CA-2016-147375,2016-06-12,PO-19180,Home Office,United States,Central,TEC-MA-10002937,Technology,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3
CA-2016-147375,2016-06-12,PO-19180,Home Office,United States,Central,OFF-PA-10001970,Office Supplies,Xerox 1908,313.488,7
CA-2017-130043,2017-09-15,BB-11545,Corporate,United States,Central,OFF-PA-10002230,Office Supplies,Xerox 1897,31.872,8
CA-2017-157252,2017-01-20,CV-12805,Corporate,United States,East,FUR-CH-10003396,Furniture,Global Deluxe Steno Chair,207.846,3
CA-2016-115756,2016-09-05,PK-19075,Consumer,United States,Central,FUR-FU-10000246,Furniture,Aluminum Document Frame,12.22,1
CA-2016-115756,2016-09-05,PK-19075,Consumer,United States,Central,OFF-ST-10000060,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3
CA-2016-115756,2016-09-05,PK-19075,Consumer,United States,Central,OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3
CA-2016-115756,2016-09-05,PK-19075,Consumer,United States,Central,OFF-PA-10002222,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4
CA-2016-115756,2016-09-05,PK-19075,Consumer,United States,Central,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,242.94,3
CA-2016-115756,2016-09-05,PK-19075,Consumer,United States,Central,OFF-LA-10001317,Office Supplies,Avery 520,22.05,7
CA-2017-154214,2017-03-20,TB-21595,Consumer,United States,Central,FUR-FU-10000206,Furniture,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1
CA-2016-166674,2016-04-01,RB-19360,Consumer,United States,East,OFF-AR-10000588,Office Supplies,Newell 345,59.52,3
CA-2016-166674,2016-04-01,RB-19360,Consumer,United States,East,OFF-ST-10001469,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3
CA-2016-166674,2016-04-01,RB-19360,Consumer,United States,East,OFF-AR-10001953,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6
CA-2016-166674,2016-04-01,RB-19360,Consumer,United States,East,OFF-AR-10003156,Office Supplies,50 Colored Long Pencils,30.48,3
CA-2016-166674,2016-04-01,RB-19360,Consumer,United States,East,OFF-AR-10004974,Office Supplies,Newell 342,9.84,3
CA-2016-166674,2016-04-01,RB-19360,Consumer,United States,East,TEC-PH-10002365,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4
CA-2017-147277,2017-10-20,EB-13705,Corporate,United States,East,FUR-TA-10001539,Furniture,Chromcraft Rectangular Conference Tables,284.364,2
CA-2017-147277,2017-10-20,EB-13705,Corporate,United States,East,OFF-ST-10000142,Office Supplies,Deluxe Rollaway Locking File with Drawer,665.408,2
CA-2016-100153,2016-12-13,KH-16630,Corporate,United States,Central,TEC-AC-10001772,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4
US-2014-110674,2014-02-12,SC-20095,Consumer,United States,West,FUR-CH-10000225,Furniture,"Global Geo Office Task Chair, Gray",129.568,2
US-2016-157945,2016-09-26,NF-18385,Consumer,United States,Central,FUR-CH-10002331,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3
US-2016-157945,2016-09-26,NF-18385,Consumer,United States,Central,OFF-EN-10001415,Office Supplies,Staple envelope,8.928,2
CA-2015-109638,2015-12-15,JH-15985,Consumer,United States,West,OFF-AP-10002472,Office Supplies,3M Office Air Cleaner,103.92,4
CA-2015-109638,2015-12-15,JH-15985,Consumer,United States,West,TEC-AC-10004571,Technology,Logitech G700s Rechargeable Gaming Mouse,899.91,9
CA-2015-109638,2015-12-15,JH-15985,Consumer,United States,West,OFF-BI-10001098,Office Supplies,Acco D-Ring Binder w/DublLock,51.312,3
CA-2016-109869,2016-04-22,TN-21040,Home Office,United States,West,FUR-FU-10000023,Furniture,Eldon Wave Desk Accessories,23.56,5
CA-2016-109869,2016-04-22,TN-21040,Home Office,United States,West,FUR-TA-10001889,Furniture,Bush Advantage Collection Racetrack Conference Table,1272.63,6
CA-2016-109869,2016-04-22,TN-21040,Home Office,United States,West,OFF-BI-10000315,Office Supplies,Poly Designer Cover & Back,28.485,5
CA-2016-109869,2016-04-22,TN-21040,Home Office,United States,West,OFF-SU-10003505,Office Supplies,Premier Electric Letter Opener,185.376,2
CA-2016-109869,2016-04-22,TN-21040,Home Office,United States,West,OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2
US-2015-101399,2015-01-17,JS-15940,Home Office,United States,Central,FUR-FU-10002918,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7
CA-2017-154907,2017-03-31,DS-13180,Corporate,United States,Central,FUR-BO-10002824,Furniture,Bush Mission Pointe Library,205.3328,2
US-2016-100419,2016-12-16,CC-12670,Consumer,United States,Central,OFF-BI-10002194,Office Supplies,Cardinal Hold-It CD Pocket,4.788,3
CA-2015-154144,2015-12-20,MH-17785,Corporate,United States,East,OFF-PA-10004071,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1
CA-2014-144666,2014-11-09,JP-15520,Consumer,United States,West,OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,340.92,3
CA-2014-144666,2014-11-09,JP-15520,Consumer,United States,West,FUR-BO-10001601,Furniture,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2
CA-2014-144666,2014-11-09,JP-15520,Consumer,United States,West,TEC-PH-10002680,Technology,Samsung Galaxy Note 3,703.968,4
CA-2014-144666,2014-11-09,JP-15520,Consumer,United States,West,OFF-ST-10001321,Office Supplies,"Decoflex Hanging Personal Folder File, Blue",92.52,6
CA-2014-144666,2014-11-09,JP-15520,Consumer,United States,West,OFF-PA-10001509,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7
CA-2014-144666,2014-11-09,JP-15520,Consumer,United States,West,OFF-PA-10003465,Office Supplies,Xerox 1912,94.85,5
CA-2016-103891,2016-07-12,KH-16690,Corporate,United States,West,TEC-PH-10000149,Technology,Cisco SPA525G2 IP Phone - Wireless,95.76,6
CA-2016-152632,2016-10-27,JE-15475,Consumer,United States,East,FUR-FU-10002671,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3
CA-2016-100790,2016-06-26,JG-15805,Corporate,United States,East,OFF-AR-10003045,Office Supplies,Prang Colored Pencils,14.7,5
CA-2016-100790,2016-06-26,JG-15805,Corporate,United States,East,OFF-ST-10000689,Office Supplies,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5
CA-2014-134677,2014-10-06,XP-21865,Consumer,United States,West,TEC-AC-10001445,Technology,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3
CA-2014-127691,2014-07-22,EM-14065,Consumer,United States,East,OFF-AR-10002053,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2
CA-2014-127691,2014-07-22,EM-14065,Consumer,United States,East,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,159.98,2
CA-2017-140963,2017-06-10,MT-18070,Home Office,United States,West,OFF-LA-10003923,Office Supplies,Alphabetical Labels for Top Tab Filing,29.6,2
CA-2017-140963,2017-06-10,MT-18070,Home Office,United States,West,FUR-BO-10001337,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5
CA-2017-140963,2017-06-10,MT-18070,Home Office,United States,West,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,279.96,5
CA-2014-154627,2014-10-29,SA-20830,Consumer,United States,Central,TEC-PH-10001363,Technology,Apple iPhone 5S,2735.952,6
CA-2014-133753,2014-06-09,CW-11905,Home Office,United States,Central,TEC-PH-10000376,Technology,Square Credit Card Reader,7.992,1
CA-2014-133753,2014-06-09,CW-11905,Home Office,United States,Central,TEC-AC-10000303,Technology,Logitech M510 Wireless Mouse,63.984,2
CA-2014-133753,2014-06-09,CW-11905,Home Office,United States,Central,OFF-AR-10001953,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2
CA-2014-113362,2014-09-14,AJ-10960,Consumer,United States,East,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,449.15,5
CA-2014-113362,2014-09-14,AJ-10960,Consumer,United States,East,OFF-EN-10003845,Office Supplies,Colored Envelopes,11.07,3
CA-2016-169166,2016-05-09,SS-20590,Consumer,United States,West,TEC-AC-10000991,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2
US-2016-120929,2016-03-18,RO-19780,Consumer,United States,South,FUR-TA-10001857,Furniture,Balt Solid Wood Rectangular Table,189.882,3
CA-2015-134782,2015-12-27,MD-17350,Consumer,United States,South,OFF-EN-10001434,Office Supplies,"Strathmore #10 Envelopes, Ultimate White",105.42,2
CA-2016-126158,2016-07-25,SC-20095,Consumer,United States,West,OFF-BI-10002498,Office Supplies,Clear Mylar Reinforcing Strips,119.616,8
CA-2016-126158,2016-07-25,SC-20095,Consumer,United States,West,FUR-FU-10004864,Furniture,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4
CA-2016-126158,2016-07-25,SC-20095,Consumer,United States,West,FUR-CH-10002602,Furniture,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2
CA-2016-126158,2016-07-25,SC-20095,Consumer,United States,West,FUR-FU-10000073,Furniture,Deflect-O Glasstique Clear Desk Accessories,69.3,9
US-2016-105578,2016-05-30,MY-17380,Corporate,United States,West,OFF-BI-10001670,Office Supplies,Vinyl Sectional Post Binders,22.62,2
US-2016-105578,2016-05-30,MY-17380,Corporate,United States,West,OFF-BI-10001658,Office Supplies,GBC Standard Therm-A-Bind Covers,14.952,2
US-2016-105578,2016-05-30,MY-17380,Corporate,United States,West,FUR-CH-10001215,Furniture,Global Troy Executive Leather Low-Back Tilter,801.568,2
US-2016-105578,2016-05-30,MY-17380,Corporate,United States,West,OFF-BI-10000831,Office Supplies,Storex Flexible Poly Binders with Double Pockets,2.376,3
US-2016-105578,2016-05-30,MY-17380,Corporate,United States,West,OFF-PA-10000357,Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1
CA-2017-134978,2017-11-12,EB-13705,Corporate,United States,East,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",15.92,5
CA-2015-145352,2015-03-16,CM-12385,Consumer,United States,South,OFF-AR-10001662,Office Supplies,Rogers Handheld Barrel Pencil Sharpener,2.74,1
CA-2015-145352,2015-03-16,CM-12385,Consumer,United States,South,OFF-AR-10003856,Office Supplies,Newell 344,8.34,3
CA-2015-145352,2015-03-16,CM-12385,Consumer,United States,South,OFF-ST-10001228,Office Supplies,Personal File Boxes with Fold-Down Carry Handle,46.74,3
CA-2015-145352,2015-03-16,CM-12385,Consumer,United States,South,OFF-BI-10003527,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5
CA-2017-135307,2017-11-26,LS-17245,Consumer,United States,Central,FUR-FU-10001290,Furniture,Executive Impressions Supervisor Wall Clock,126.3,3
CA-2017-135307,2017-11-26,LS-17245,Consumer,United States,Central,TEC-AC-10002399,Technology,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2
CA-2016-106341,2016-10-20,LF-17185,Consumer,United States,East,OFF-AR-10002053,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3
CA-2017-163405,2017-12-21,BN-11515,Consumer,United States,West,OFF-AR-10003811,Office Supplies,Newell 327,6.63,3
CA-2017-163405,2017-12-21,BN-11515,Consumer,United States,West,OFF-AR-10001246,Office Supplies,Newell 317,5.88,2
CA-2017-127432,2017-01-22,AD-10180,Home Office,United States,West,TEC-CO-10003236,Technology,Canon Image Class D660 Copier,2999.95,5
CA-2017-127432,2017-01-22,AD-10180,Home Office,United States,West,OFF-ST-10004507,Office Supplies,Advantus Rolling Storage Box,51.45,3
CA-2017-127432,2017-01-22,AD-10180,Home Office,United States,West,OFF-PA-10001667,Office Supplies,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2
CA-2017-127432,2017-01-22,AD-10180,Home Office,United States,West,OFF-ST-10004459,Office Supplies,Tennsco Single-Tier Lockers,1126.02,3
CA-2015-157812,2015-03-22,DB-13210,Consumer,United States,Central,TEC-AC-10000171,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1
CA-2015-157812,2015-03-22,DB-13210,Consumer,United States,Central,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2
CA-2015-157812,2015-03-22,DB-13210,Consumer,United States,Central,OFF-BI-10000285,Office Supplies,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9
CA-2017-145142,2017-01-23,MC-17605,Corporate,United States,Central,FUR-TA-10001857,Furniture,Balt Solid Wood Rectangular Table,210.98,2
US-2016-139486,2016-05-21,LH-17155,Consumer,United States,West,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,55.176,3
US-2016-139486,2016-05-21,LH-17155,Consumer,United States,West,TEC-AC-10003832,Technology,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2
CA-2015-158792,2015-12-26,BD-11605,Consumer,United States,East,OFF-FA-10002815,Office Supplies,Staples,22.2,5
CA-2017-113558,2017-10-21,PH-18790,Home Office,United States,South,FUR-CH-10003379,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3
CA-2017-113558,2017-10-21,PH-18790,Home Office,United States,South,FUR-FU-10001756,Furniture,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3
US-2015-138303,2015-09-03,MG-18145,Consumer,United States,East,OFF-ST-10004963,Office Supplies,Eldon Gobal File Keepers,36.336,3
US-2015-138303,2015-09-03,MG-18145,Consumer,United States,East,OFF-SU-10002881,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1
US-2015-138303,2015-09-03,MG-18145,Consumer,United States,East,OFF-EN-10001335,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6
CA-2015-102848,2015-11-07,KB-16240,Corporate,United States,West,FUR-CH-10000595,Furniture,Safco Contoured Stacking Chairs,190.72,1
US-2017-129441,2017-09-07,JC-15340,Consumer,United States,West,FUR-FU-10000448,Furniture,Tenex Chairmats For Use With Carpeted Floors,47.94,3
CA-2016-168753,2016-05-29,RL-19615,Consumer,United States,South,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,979.95,5
CA-2016-168753,2016-05-29,RL-19615,Consumer,United States,South,OFF-BI-10002557,Office Supplies,Presstex Flexible Ring Binders,22.75,5
CA-2016-126613,2016-07-10,AA-10375,Consumer,United States,West,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,16.768,2
US-2017-122637,2017-09-03,EP-13915,Consumer,United States,Central,OFF-BI-10002429,Office Supplies,"Premier Elliptical Ring Binder, Black",42.616,7
CA-2015-147851,2015-12-03,MP-17470,Home Office,United States,East,OFF-BI-10004528,Office Supplies,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4
CA-2015-134894,2015-12-07,DK-12985,Consumer,United States,South,OFF-AP-10001271,Office Supplies,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3
CA-2015-134894,2015-12-07,DK-12985,Consumer,United States,South,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",283.92,4
CA-2014-140795,2014-02-01,BD-11500,Consumer,United States,Central,TEC-AC-10001432,Technology,Enermax Aurora Lite Keyboard,468.9,6
CA-2016-136924,2016-07-14,ES-14080,Corporate,United States,West,TEC-PH-10002262,Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8
US-2015-120161,2015-12-18,LM-17065,Consumer,United States,East,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,646.776,9
CA-2014-103849,2014-05-11,PG-18895,Consumer,United States,Central,TEC-AC-10001465,Technology,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2
CA-2014-103849,2014-05-11,PG-18895,Consumer,United States,Central,TEC-PH-10002597,Technology,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,1
CA-2014-103849,2014-05-11,PG-18895,Consumer,United States,Central,FUR-FU-10000723,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4
CA-2017-162929,2017-11-19,AS-10135,Home Office,United States,East,OFF-BI-10000404,Office Supplies,Avery Printable Repositionable Plastic Tabs,41.28,6
CA-2017-162929,2017-11-19,AS-10135,Home Office,United States,East,OFF-PA-10002986,Office Supplies,Xerox 1898,13.36,2
CA-2015-113173,2015-11-15,DK-13225,Corporate,United States,Central,OFF-ST-10000604,Office Supplies,Home/Office Personal File Carts,250.272,9
CA-2015-113173,2015-11-15,DK-13225,Corporate,United States,Central,OFF-BI-10004738,Office Supplies,Flexible Leather- Look Classic Collection Ring Binder,11.364,3
CA-2015-113173,2015-11-15,DK-13225,Corporate,United States,Central,OFF-SU-10001935,Office Supplies,Staple remover,8.72,5
CA-2016-136406,2016-04-15,BD-11320,Consumer,United States,West,FUR-CH-10002024,Furniture,HON 5400 Series Task Chairs for Big and Tall,1121.568,2
CA-2017-112774,2017-09-11,RC-19960,Consumer,United States,South,FUR-FU-10003039,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1
CA-2017-101945,2017-11-24,GT-14710,Consumer,United States,Central,OFF-FA-10004248,Office Supplies,Advantus T-Pin Paper Clips,10.824,3
CA-2017-100650,2017-06-29,DK-13225,Corporate,United States,West,OFF-ST-10001780,Office Supplies,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2
CA-2014-155852,2014-03-03,AJ-10945,Consumer,United States,South,OFF-AR-10003560,Office Supplies,Zebra Zazzle Fluorescent Highlighters,19.456,4
CA-2016-113243,2016-06-10,OT-18730,Consumer,United States,West,OFF-LA-10001297,Office Supplies,Avery 473,20.7,2
CA-2016-113243,2016-06-10,OT-18730,Consumer,United States,West,FUR-TA-10004256,Furniture,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4
CA-2016-113243,2016-06-10,OT-18730,Consumer,United States,West,OFF-PA-10003441,Office Supplies,Xerox 226,32.4,5
CA-2017-118731,2017-11-20,LP-17080,Consumer,United States,West,FUR-FU-10003347,Furniture,Coloredge Poster Frame,42.6,3
CA-2017-118731,2017-11-20,LP-17080,Consumer,United States,West,OFF-BI-10000069,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7
CA-2014-145576,2014-09-14,CA-12775,Consumer,United States,South,OFF-AP-10003914,Office Supplies,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5
CA-2014-145576,2014-09-14,CA-12775,Consumer,United States,South,FUR-FU-10004020,Furniture,Advantus Panel Wall Acrylic Frame,13.128,3
CA-2015-130736,2015-12-07,JF-15490,Consumer,United States,West,OFF-FA-10003467,Office Supplies,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2
CA-2015-130736,2015-12-07,JF-15490,Consumer,United States,West,OFF-LA-10000634,Office Supplies,Avery 509,2.61,1
CA-2017-137099,2017-12-07,FP-14320,Consumer,United States,West,TEC-PH-10002496,Technology,Cisco SPA301,374.376,3
CA-2017-156951,2017-10-01,EB-13840,Corporate,United States,West,OFF-PA-10004530,Office Supplies,Personal Creations Ink Jet Cards and Labels,91.84,8
CA-2017-156951,2017-10-01,EB-13840,Corporate,United States,West,OFF-BI-10001107,Office Supplies,"GBC White Gloss Covers, Plain Front",81.088,7
CA-2017-156951,2017-10-01,EB-13840,Corporate,United States,West,OFF-PA-10004451,Office Supplies,Xerox 222,19.44,3
CA-2017-156951,2017-10-01,EB-13840,Corporate,United States,West,FUR-CH-10004997,Furniture,Hon Every-Day Series Multi-Task Chairs,451.152,3
CA-2017-164826,2017-12-28,JF-15415,Consumer,United States,East,OFF-LA-10001297,Office Supplies,Avery 473,72.45,7
CA-2017-164826,2017-12-28,JF-15415,Consumer,United States,East,OFF-FA-10000585,Office Supplies,OIC Bulk Pack Metal Binder Clips,13.96,4
CA-2017-164826,2017-12-28,JF-15415,Consumer,United States,East,OFF-BI-10001922,Office Supplies,Storex Dura Pro Binders,33.264,7
CA-2017-164826,2017-12-28,JF-15415,Consumer,United States,East,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3
CA-2016-127250,2016-11-03,SF-20200,Consumer,United States,West,OFF-AR-10003394,Office Supplies,Newell 332,8.82,3
CA-2015-149713,2015-09-18,TG-21640,Consumer,United States,West,OFF-PA-10004530,Office Supplies,Personal Creations Ink Jet Cards and Labels,160.72,14
CA-2015-149713,2015-09-18,TG-21640,Consumer,United States,West,OFF-PA-10001450,Office Supplies,Rediform S.O.S. Phone Message Books,19.92,4
CA-2015-149713,2015-09-18,TG-21640,Consumer,United States,West,OFF-SU-10001574,Office Supplies,Acme Value Line Scissors,7.3,2
CA-2017-118640,2017-07-20,CS-11950,Consumer,United States,Central,OFF-ST-10002974,Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2
CA-2017-118640,2017-07-20,CS-11950,Consumer,United States,Central,FUR-FU-10001475,Furniture,"Contract Clock, 14"", Brown",8.792,1
CA-2015-132906,2015-09-10,CC-12145,Consumer,United States,West,OFF-SU-10004498,Office Supplies,Martin-Yale Premier Letter Opener,51.52,4
CA-2017-145233,2017-12-01,DV-13465,Consumer,United States,West,TEC-PH-10004977,Technology,GE 30524EE4,470.376,3
CA-2017-145233,2017-12-01,DV-13465,Consumer,United States,West,TEC-PH-10000586,Technology,AT&T SB67148 SynJ,105.584,2
CA-2017-145233,2017-12-01,DV-13465,Consumer,United States,West,OFF-AP-10000358,Office Supplies,Fellowes Basic Home/Office Series Surge Protectors,31.152,3
CA-2017-145233,2017-12-01,DV-13465,Consumer,United States,West,OFF-BI-10002764,Office Supplies,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7
CA-2017-145233,2017-12-01,DV-13465,Consumer,United States,West,TEC-PH-10001254,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4
CA-2015-128139,2015-07-03,BD-11725,Consumer,United States,South,FUR-CH-10003956,Furniture,Novimex High-Tech Fabric Mesh Task Chair,70.98,1
CA-2015-128139,2015-07-03,BD-11725,Consumer,United States,South,OFF-LA-10003930,Office Supplies,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3
US-2016-156986,2016-03-20,ZC-21910,Consumer,United States,West,TEC-PH-10003800,Technology,i.Sound Portable Power - 8000 mAh,84.784,2
US-2016-156986,2016-03-20,ZC-21910,Consumer,United States,West,OFF-PA-10002005,Office Supplies,Xerox 225,20.736,4
US-2016-156986,2016-03-20,ZC-21910,Consumer,United States,West,OFF-BI-10002498,Office Supplies,Clear Mylar Reinforcing Strips,16.821,3
US-2016-156986,2016-03-20,ZC-21910,Consumer,United States,West,OFF-PA-10004101,Office Supplies,Xerox 1894,10.368,2
CA-2014-135405,2014-01-09,MS-17830,Consumer,United States,Central,OFF-AR-10004078,Office Supplies,Newell 312,9.344,2
CA-2014-135405,2014-01-09,MS-17830,Consumer,United States,Central,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,31.2,3
CA-2014-131450,2014-08-08,LR-16915,Consumer,United States,West,OFF-AP-10004708,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2
CA-2014-131450,2014-08-08,LR-16915,Consumer,United States,West,TEC-CO-10004115,Technology,Sharp AL-1530CS Digital Copier,1199.976,3
